MJD;Year;Month;Day;Type;x_pole;sigma_x_pole;y_pole;sigma_y_pole;x_rate;sigma_x_rate;y_rate;sigma_y_rate;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
43574.00;1978;03;07;;-0.205282;0.015000;0.139818;0.015000;0.000000;0.000000;0.000000;0.000000;;0.4334333;0.0019000;0.0035430;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43575.00;1978;03;08;;-0.206982;0.015000;0.142918;0.015000;0.000000;0.000000;0.000000;0.000000;;0.4298412;0.0019000;0.0036330;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43576.00;1978;03;09;;-0.208582;0.015000;0.146018;0.015000;0.000000;0.000000;0.000000;0.000000;;0.4261880;0.0019000;0.0036650;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43577.00;1978;03;10;;-0.210181;0.015000;0.149219;0.015000;0.000000;0.000000;0.000000;0.000000;;0.4225339;0.0019000;0.0036290;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43578.00;1978;03;11;;-0.211681;0.015000;0.152419;0.015000;0.000000;0.000000;0.000000;0.000000;;0.4189387;0.0019000;0.0035450;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43579.00;1978;03;12;;-0.213081;0.015000;0.155719;0.015000;0.000000;0.000000;0.000000;0.000000;;0.4154566;0.0019000;0.0034150;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43580.00;1978;03;13;;-0.214481;0.015000;0.159019;0.015000;0.000000;0.000000;0.000000;0.000000;;0.4121095;0.0019000;0.0032870;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43581.00;1978;03;14;;-0.215780;0.015000;0.162420;0.015000;0.000000;0.000000;0.000000;0.000000;;0.4088783;0.0019000;0.0031700;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43582.00;1978;03;15;;-0.217080;0.015000;0.165820;0.015000;0.000000;0.000000;0.000000;0.000000;;0.4057622;0.0019000;0.0030680;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43583.00;1978;03;16;;-0.218180;0.015000;0.169220;0.015000;0.000000;0.000000;0.000000;0.000000;;0.4027210;0.0019000;0.0030100;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43584.00;1978;03;17;;-0.219280;0.015000;0.172720;0.015000;0.000000;0.000000;0.000000;0.000000;;0.3997279;0.0019000;0.0029920;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43585.00;1978;03;18;;-0.220379;0.015000;0.176221;0.015000;0.000000;0.000000;0.000000;0.000000;;0.3967217;0.0019000;0.0030270;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43586.00;1978;03;19;;-0.221279;0.015000;0.179821;0.015000;0.000000;0.000000;0.000000;0.000000;;0.3936706;0.0019000;0.0030830;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43587.00;1978;03;20;;-0.222179;0.015000;0.183421;0.015000;0.000000;0.000000;0.000000;0.000000;;0.3905354;0.0019000;0.0031800;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43588.00;1978;03;21;;-0.222978;0.015000;0.187022;0.015000;0.000000;0.000000;0.000000;0.000000;;0.3872923;0.0019000;0.0033000;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43589.00;1978;03;22;;-0.223678;0.015000;0.190722;0.015000;0.000000;0.000000;0.000000;0.000000;;0.3839231;0.0019000;0.0034290;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43590.00;1978;03;23;;-0.224378;0.015000;0.194522;0.015000;0.000000;0.000000;0.000000;0.000000;;0.3804380;0.0019000;0.0035500;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43591.00;1978;03;24;;-0.224978;0.015000;0.198222;0.015000;0.000000;0.000000;0.000000;0.000000;;0.3768408;0.0019000;0.0036350;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43592.00;1978;03;25;;-0.225477;0.015000;0.202023;0.015000;0.000000;0.000000;0.000000;0.000000;;0.3731727;0.0019000;0.0036850;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43593.00;1978;03;26;;-0.225877;0.015000;0.205923;0.015000;0.000000;0.000000;0.000000;0.000000;;0.3694896;0.0019000;0.0036700;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43594.00;1978;03;27;;-0.226277;0.015000;0.209723;0.015000;0.000000;0.000000;0.000000;0.000000;;0.3658494;0.0019000;0.0036050;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43595.00;1978;03;28;;-0.226577;0.015000;0.213623;0.015000;0.000000;0.000000;0.000000;0.000000;;0.3622893;0.0019000;0.0035110;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43596.00;1978;03;29;;-0.226776;0.015000;0.217624;0.015000;0.000000;0.000000;0.000000;0.000000;;0.3588361;0.0019000;0.0034090;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43597.00;1978;03;30;;-0.226876;0.015000;0.221624;0.015000;0.000000;0.000000;0.000000;0.000000;;0.3554600;0.0019000;0.0033480;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43598.00;1978;03;31;;-0.226976;0.015000;0.225624;0.015000;0.000000;0.000000;0.000000;0.000000;;0.3521228;0.0019000;0.0033260;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43599.00;1978;04;01;;-0.226975;0.015000;0.229625;0.015000;0.000000;0.000000;0.000000;0.000000;;0.3487807;0.0019000;0.0033660;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43600.00;1978;04;02;;-0.226975;0.015000;0.233725;0.015000;0.000000;0.000000;0.000000;0.000000;;0.3453855;0.0019000;0.0034390;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43601.00;1978;04;03;;-0.226875;0.015000;0.237825;0.015000;0.000000;0.000000;0.000000;0.000000;;0.3418944;0.0019000;0.0035440;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43602.00;1978;04;04;;-0.226675;0.015000;0.242025;0.015000;0.000000;0.000000;0.000000;0.000000;;0.3383022;0.0019000;0.0036400;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43603.00;1978;04;05;;-0.226474;0.015000;0.246126;0.015000;0.000000;0.000000;0.000000;0.000000;;0.3346281;0.0019000;0.0036990;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43604.00;1978;04;06;;-0.226274;0.015000;0.250326;0.015000;0.000000;0.000000;0.000000;0.000000;;0.3309219;0.0019000;0.0037010;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43605.00;1978;04;07;;-0.225974;0.015000;0.254526;0.015000;0.000000;0.000000;0.000000;0.000000;;0.3272448;0.0019000;0.0036530;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43606.00;1978;04;08;;-0.225574;0.015000;0.258826;0.015000;0.000000;0.000000;0.000000;0.000000;;0.3236417;0.0019000;0.0035470;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43607.00;1978;04;09;;-0.225173;0.015000;0.263127;0.015000;0.000000;0.000000;0.000000;0.000000;;0.3201575;0.0019000;0.0034180;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43608.00;1978;04;10;;-0.224773;0.015000;0.267327;0.015000;0.000000;0.000000;0.000000;0.000000;;0.3168054;0.0019000;0.0032890;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43609.00;1978;04;11;;-0.224273;0.015000;0.271627;0.015000;0.000000;0.000000;0.000000;0.000000;;0.3135832;0.0019000;0.0031780;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43610.00;1978;04;12;;-0.223772;0.015000;0.276028;0.015000;0.000000;0.000000;0.000000;0.000000;;0.3104491;0.0019000;0.0030860;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43611.00;1978;04;13;;-0.223172;0.015000;0.280328;0.015000;0.000000;0.000000;0.000000;0.000000;;0.3073879;0.0019000;0.0030420;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43612.00;1978;04;14;;-0.222572;0.015000;0.284628;0.015000;0.000000;0.000000;0.000000;0.000000;;0.3043518;0.0019000;0.0030380;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43613.00;1978;04;15;;-0.221972;0.015000;0.288928;0.015000;0.000000;0.000000;0.000000;0.000000;;0.3013086;0.0019000;0.0030660;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43614.00;1978;04;16;;-0.221271;0.015000;0.293229;0.015000;0.000000;0.000000;0.000000;0.000000;;0.2982085;0.0019000;0.0031390;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43615.00;1978;04;17;;-0.220571;0.015000;0.297529;0.015000;0.000000;0.000000;0.000000;0.000000;;0.2950213;0.0019000;0.0032300;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43616.00;1978;04;18;;-0.219771;0.015000;0.301829;0.015000;0.000000;0.000000;0.000000;0.000000;;0.2917442;0.0019000;0.0033360;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43617.00;1978;04;19;;-0.219071;0.015000;0.306129;0.015000;0.000000;0.000000;0.000000;0.000000;;0.2883590;0.0019000;0.0034330;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43618.00;1978;04;20;;-0.218270;0.015000;0.310330;0.015000;0.000000;0.000000;0.000000;0.000000;;0.2848809;0.0019000;0.0035170;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43619.00;1978;04;21;;-0.217370;0.015000;0.314530;0.015000;0.000000;0.000000;0.000000;0.000000;;0.2813337;0.0019000;0.0035680;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43620.00;1978;04;22;;-0.216570;0.015000;0.318630;0.015000;0.000000;0.000000;0.000000;0.000000;;0.2777516;0.0019000;0.0035690;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43621.00;1978;04;23;;-0.215669;0.015000;0.322731;0.015000;0.000000;0.000000;0.000000;0.000000;;0.2742145;0.0019000;0.0035040;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43622.00;1978;04;24;;-0.214669;0.015000;0.326831;0.015000;0.000000;0.000000;0.000000;0.000000;;0.2707583;0.0019000;0.0034030;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43623.00;1978;04;25;;-0.213769;0.015000;0.330831;0.015000;0.000000;0.000000;0.000000;0.000000;;0.2674132;0.0019000;0.0032760;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43624.00;1978;04;26;;-0.212769;0.015000;0.334731;0.015000;0.000000;0.000000;0.000000;0.000000;;0.2641900;0.0019000;0.0031760;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43625.00;1978;04;27;;-0.211768;0.015000;0.338632;0.015000;0.000000;0.000000;0.000000;0.000000;;0.2610569;0.0019000;0.0031100;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43626.00;1978;04;28;;-0.210668;0.015000;0.342432;0.015000;0.000000;0.000000;0.000000;0.000000;;0.2579517;0.0019000;0.0031080;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43627.00;1978;04;29;;-0.209668;0.015000;0.346132;0.015000;0.000000;0.000000;0.000000;0.000000;;0.2548256;0.0019000;0.0031400;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43628.00;1978;04;30;;-0.208568;0.015000;0.349732;0.015000;0.000000;0.000000;0.000000;0.000000;;0.2516524;0.0019000;0.0032050;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43629.00;1978;05;01;;-0.207467;0.015000;0.353333;0.015000;0.000000;0.000000;0.000000;0.000000;;0.2484253;0.0019000;0.0032680;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43630.00;1978;05;02;;-0.206267;0.015000;0.356733;0.015000;0.000000;0.000000;0.000000;0.000000;;0.2451361;0.0019000;0.0033140;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43631.00;1978;05;03;;-0.205067;0.015000;0.360133;0.015000;0.000000;0.000000;0.000000;0.000000;;0.2418130;0.0019000;0.0033260;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43632.00;1978;05;04;;-0.203866;0.015000;0.363434;0.015000;0.000000;0.000000;0.000000;0.000000;;0.2384998;0.0019000;0.0032980;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43633.00;1978;05;05;;-0.202666;0.015000;0.366534;0.015000;0.000000;0.000000;0.000000;0.000000;;0.2352397;0.0019000;0.0032140;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43634.00;1978;05;06;;-0.201466;0.015000;0.369634;0.015000;0.000000;0.000000;0.000000;0.000000;;0.2320805;0.0019000;0.0031090;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43635.00;1978;05;07;;-0.200166;0.015000;0.372634;0.015000;0.000000;0.000000;0.000000;0.000000;;0.2290244;0.0019000;0.0029950;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43636.00;1978;05;08;;-0.198865;0.015000;0.375535;0.015000;0.000000;0.000000;0.000000;0.000000;;0.2260883;0.0019000;0.0028910;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43637.00;1978;05;09;;-0.197465;0.015000;0.378335;0.015000;0.000000;0.000000;0.000000;0.000000;;0.2232431;0.0019000;0.0028120;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43638.00;1978;05;10;;-0.196065;0.015000;0.381135;0.015000;0.000000;0.000000;0.000000;0.000000;;0.2204610;0.0019000;0.0027570;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43639.00;1978;05;11;;-0.194665;0.015000;0.383735;0.015000;0.000000;0.000000;0.000000;0.000000;;0.2177058;0.0019000;0.0027490;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43640.00;1978;05;12;;-0.193264;0.015000;0.386336;0.015000;0.000000;0.000000;0.000000;0.000000;;0.2149387;0.0019000;0.0027810;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43641.00;1978;05;13;;-0.191764;0.015000;0.388836;0.015000;0.000000;0.000000;0.000000;0.000000;;0.2121325;0.0019000;0.0028380;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43642.00;1978;05;14;;-0.190164;0.015000;0.391236;0.015000;0.000000;0.000000;0.000000;0.000000;;0.2092534;0.0019000;0.0029250;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43643.00;1978;05;15;;-0.188563;0.015000;0.393637;0.015000;0.000000;0.000000;0.000000;0.000000;;0.2062742;0.0019000;0.0030310;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43644.00;1978;05;16;;-0.186963;0.015000;0.395937;0.015000;0.000000;0.000000;0.000000;0.000000;;0.2031771;0.0019000;0.0031440;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43645.00;1978;05;17;;-0.185263;0.015000;0.398137;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1999789;0.0019000;0.0032510;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43646.00;1978;05;18;;-0.183563;0.015000;0.400337;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1966798;0.0019000;0.0033290;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43647.00;1978;05;19;;-0.181662;0.015000;0.402438;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1933326;0.0019000;0.0033710;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43648.00;1978;05;20;;-0.179862;0.015000;0.404538;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1899555;0.0019000;0.0033640;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43649.00;1978;05;21;;-0.177862;0.015000;0.406538;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1866223;0.0019000;0.0033070;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43650.00;1978;05;22;;-0.175862;0.015000;0.408538;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1833622;0.0019000;0.0032060;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43651.00;1978;05;23;;-0.173761;0.015000;0.410439;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1802001;0.0019000;0.0031140;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43652.00;1978;05;24;;-0.171661;0.015000;0.412439;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1771229;0.0019000;0.0030440;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43653.00;1978;05;25;;-0.169461;0.015000;0.414239;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1740938;0.0019000;0.0030270;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43654.00;1978;05;26;;-0.167160;0.015000;0.416140;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1710426;0.0019000;0.0030710;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43655.00;1978;05;27;;-0.164760;0.015000;0.417940;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1679425;0.0019000;0.0031320;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43656.00;1978;05;28;;-0.162260;0.015000;0.419740;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1647893;0.0019000;0.0031800;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43657.00;1978;05;29;;-0.159660;0.015000;0.421540;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1616022;0.0019000;0.0031900;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43658.00;1978;05;30;;-0.157059;0.015000;0.423241;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1584150;0.0019000;0.0031660;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43659.00;1978;05;31;;-0.154359;0.015000;0.424941;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1552859;0.0019000;0.0030860;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43660.00;1978;06;01;;-0.151559;0.015000;0.426641;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1522577;0.0019000;0.0029650;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43661.00;1978;06;02;;-0.148658;0.015000;0.428342;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1493756;0.0019000;0.0028050;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43662.00;1978;06;03;;-0.145758;0.015000;0.430042;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1466504;0.0019000;0.0026440;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43663.00;1978;06;04;;-0.142658;0.015000;0.431642;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1440873;0.0019000;0.0024770;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43664.00;1978;06;05;;-0.139558;0.015000;0.433242;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1416781;0.0019000;0.0023420;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43665.00;1978;06;06;;-0.136457;0.015000;0.434843;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1393900;0.0019000;0.0022390;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43666.00;1978;06;07;;-0.133157;0.015000;0.436443;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1371988;0.0019000;0.0021710;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43667.00;1978;06;08;;-0.129857;0.015000;0.438043;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1350457;0.0019000;0.0021310;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43668.00;1978;06;09;;-0.126557;0.015000;0.439643;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1329166;0.0019000;0.0021350;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43669.00;1978;06;10;;-0.123156;0.015000;0.441244;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1307554;0.0019000;0.0021690;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43670.00;1978;06;11;;-0.119756;0.015000;0.442744;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1285593;0.0019000;0.0022240;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43671.00;1978;06;12;;-0.116256;0.015000;0.444344;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1263051;0.0019000;0.0022880;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43672.00;1978;06;13;;-0.112755;0.015000;0.445845;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1239760;0.0019000;0.0023590;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43673.00;1978;06;14;;-0.109255;0.015000;0.447445;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1215908;0.0019000;0.0024060;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43674.00;1978;06;15;;-0.105755;0.015000;0.448945;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1191717;0.0019000;0.0024380;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43675.00;1978;06;16;;-0.102155;0.015000;0.450445;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1167275;0.0019000;0.0024340;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43676.00;1978;06;17;;-0.098654;0.015000;0.451946;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1143154;0.0019000;0.0023990;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43677.00;1978;06;18;;-0.095054;0.015000;0.453446;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1119502;0.0019000;0.0023170;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43678.00;1978;06;19;;-0.091554;0.015000;0.454946;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1096791;0.0019000;0.0022280;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43679.00;1978;06;20;;-0.087954;0.015000;0.456446;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1074899;0.0019000;0.0021550;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43680.00;1978;06;21;;-0.084453;0.015000;0.457947;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1053518;0.0019000;0.0021370;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43681.00;1978;06;22;;-0.080853;0.015000;0.459447;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1032056;0.0019000;0.0021650;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43682.00;1978;06;23;;-0.077353;0.015000;0.460847;0.015000;0.000000;0.000000;0.000000;0.000000;;0.1009985;0.0019000;0.0022440;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43683.00;1978;06;24;;-0.073852;0.015000;0.462248;0.015000;0.000000;0.000000;0.000000;0.000000;;0.0987053;0.0019000;0.0023300;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43684.00;1978;06;25;;-0.070352;0.015000;0.463748;0.015000;0.000000;0.000000;0.000000;0.000000;;0.0963492;0.0019000;0.0023960;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43685.00;1978;06;26;;-0.066852;0.015000;0.465148;0.015000;0.000000;0.000000;0.000000;0.000000;;0.0939421;0.0019000;0.0024100;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43686.00;1978;06;27;;-0.063452;0.015000;0.466448;0.015000;0.000000;0.000000;0.000000;0.000000;;0.0915379;0.0019000;0.0023670;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43687.00;1978;06;28;;-0.059951;0.015000;0.467849;0.015000;0.000000;0.000000;0.000000;0.000000;;0.0892108;0.0019000;0.0022880;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43688.00;1978;06;29;;-0.056551;0.015000;0.469149;0.015000;0.000000;0.000000;0.000000;0.000000;;0.0869796;0.0019000;0.0021700;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43689.00;1978;06;30;;-0.053151;0.015000;0.470449;0.015000;0.000000;0.000000;0.000000;0.000000;;0.0848755;0.0019000;0.0020400;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43690.00;1978;07;01;;-0.049651;0.015000;0.471749;0.015000;0.000000;0.000000;0.000000;0.000000;;0.0828973;0.0019000;0.0019160;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43691.00;1978;07;02;;-0.046250;0.015000;0.472950;0.015000;0.000000;0.000000;0.000000;0.000000;;0.0810352;0.0019000;0.0018120;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43692.00;1978;07;03;;-0.042750;0.015000;0.474150;0.015000;0.000000;0.000000;0.000000;0.000000;;0.0792540;0.0019000;0.0017370;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43693.00;1978;07;04;;-0.039350;0.015000;0.475350;0.015000;0.000000;0.000000;0.000000;0.000000;;0.0775379;0.0019000;0.0016990;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43694.00;1978;07;05;;-0.035849;0.015000;0.476451;0.015000;0.000000;0.000000;0.000000;0.000000;;0.0758527;0.0019000;0.0016790;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43695.00;1978;07;06;;-0.032349;0.015000;0.477551;0.015000;0.000000;0.000000;0.000000;0.000000;;0.0741696;0.0019000;0.0016930;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
43696.00;1978;07;07;;-0.028849;0.015000;0.478551;0.015000;0.000000;0.000000;0.000000;0.000000;;0.0724564;0.0019000;0.0017370;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
